time_s,north_m,east_m,alt_m,vfh_heading_rad,vfh_heading_deg,n_blocked_raw,n_blocked_dilated,blocked_fraction,mission_state,coverage_pct,goal_north_m,goal_east_m,dist_to_goal_m,wp_north_m,wp_east_m,dist_to_wp_m
519.921,3.8953,17.9319,4.9367,2.74889,157.50,0,0,0.0000,SCAN,41.64,-3.900,21.300,8.492,-4.300,23.300,9.797
520.421,3.6783,18.0400,4.9369,2.57436,147.50,0,0,0.0000,SCAN,41.64,-3.969,22.769,8.991,-3.900,21.300,8.250
520.921,3.4737,18.1425,4.9354,2.57436,147.50,0,0,0.0000,SCAN,41.64,-4.344,23.344,9.390,-3.900,22.700,8.668
521.421,3.2254,18.2565,4.9344,2.57436,147.50,0,0,0.0000,SCAN,41.64,-3.900,27.500,11.671,-4.300,23.300,9.059
521.921,3.0643,18.3365,4.9344,2.74889,157.50,0,0,0.0000,SCAN,41.64,-3.900,21.300,7.569,-4.300,23.300,8.881
522.421,2.8650,18.4493,4.9344,2.57436,147.50,0,0,0.0000,SCAN,41.64,-3.969,22.769,8.084,-3.900,21.300,7.341
522.921,2.5302,18.6418,4.9352,2.57436,147.50,0,0,0.0000,SCAN,41.64,-4.344,23.344,8.329,-3.900,22.700,7.604
523.421,2.3271,18.7459,4.9348,2.57436,147.50,0,0,0.0000,SCAN,41.65,-3.900,27.500,10.743,-4.300,23.300,8.041
523.921,2.1047,18.8745,4.9343,2.74889,157.50,0,0,0.0000,SCAN,41.66,-3.900,21.300,6.476,-4.300,23.300,7.785
524.421,1.8768,19.0267,4.9343,2.57436,147.50,0,0,0.0000,SCAN,41.67,-3.969,22.769,6.941,-3.900,21.300,6.208
524.921,1.6990,19.1452,4.9350,2.57436,147.50,0,0,0.0000,SCAN,41.68,-4.344,23.344,7.359,-3.900,22.700,6.632
525.421,1.4947,19.2632,4.9347,2.57436,147.50,0,0,0.0000,SCAN,41.68,-3.900,27.500,9.846,-4.300,23.300,7.062
525.921,1.3009,19.3748,4.9340,2.74889,157.50,0,0,0.0000,SCAN,41.69,-3.900,21.300,5.546,-4.300,23.300,6.839
526.421,1.1182,19.4923,4.9338,2.57436,147.50,0,0,0.0000,SCAN,41.70,-3.969,22.769,6.051,-3.900,21.300,5.334
526.921,0.9248,19.6243,4.9350,2.57436,147.50,0,0,0.0000,SCAN,41.70,-4.344,23.344,6.450,-3.900,22.700,5.722
527.421,0.7255,19.7448,4.9350,2.57436,147.50,0,0,0.0000,SCAN,41.71,-3.900,27.500,9.030,-4.300,23.300,6.156
527.921,0.4900,19.8826,4.9342,2.83616,162.50,0,0,0.0000,SCAN,41.71,-3.900,21.300,4.613,-4.300,23.300,5.884
528.421,0.3064,20.0043,4.9340,2.57436,147.50,0,0,0.0000,SCAN,41.71,-3.969,22.769,5.091,-3.900,21.300,4.401
528.921,0.0932,20.1525,4.9358,2.57436,147.50,0,0,0.0000,SCAN,41.72,-4.344,23.344,5.466,-3.900,22.700,4.737
529.421,-0.1311,20.2784,4.9354,2.48709,142.50,0,0,0.0000,SCAN,41.73,-3.900,27.500,8.146,-4.300,23.300,5.149
529.921,-0.3211,20.3845,4.9349,2.57436,147.50,0,0,0.0000,SCAN,41.73,-3.969,22.769,4.358,-4.300,23.300,4.933
530.421,-0.5332,20.5326,4.9346,2.48709,142.50,0,0,0.0000,SCAN,41.75,-4.344,23.344,4.736,-3.900,22.700,4.004
530.921,-0.7160,20.6736,4.9342,2.48709,142.50,0,0,0.0000,SCAN,41.77,-3.900,27.500,7.532,-4.300,23.300,4.443
531.421,-0.9062,20.8124,4.9335,2.48709,142.50,0,0,0.0000,SCAN,41.81,-4.769,23.769,4.864,-4.300,23.300,4.208
531.921,-1.0909,20.9477,4.9332,2.48709,142.50,0,0,0.0000,SCAN,41.87,-3.900,27.500,7.129,-4.700,23.700,4.539
532.421,-1.2543,21.0728,4.9330,2.57436,147.50,0,0,0.0000,SCAN,41.92,-3.900,22.700,3.106,-4.700,23.700,4.333
532.921,-1.4469,21.2253,4.9326,2.57436,147.50,0,0,0.0000,SCAN,41.97,-3.593,25.393,4.688,-3.900,22.700,2.862
533.421,-1.6144,21.3537,4.9328,2.66163,152.50,0,0,0.0000,SCAN,42.01,-3.593,25.393,4.498,-3.900,22.700,2.653
533.921,-1.7689,21.4610,4.9327,2.05076,117.50,0,0,0.0000,SCAN,42.08,-3.500,25.100,4.030,-3.900,22.700,2.465
534.421,-1.9820,21.5933,4.9332,1.96350,112.50,0,0,0.0000,SCAN,42.19,-4.100,26.100,4.980,-3.500,25.100,3.821
534.921,-2.1738,21.7121,4.9382,1.96350,112.50,0,0,0.0000,SCAN,42.30,-4.900,27.100,6.038,-4.100,26.100,4.792
535.421,-2.3480,21.8764,4.9417,1.87623,107.50,0,0,0.0000,SCAN,42.36,0.100,15.300,7.017,-4.900,27.100,5.814
535.921,-2.4581,22.0779,4.9297,2.31256,132.50,0,0,0.0000,SCAN,42.38,-4.700,24.300,3.157,-4.900,27.100,5.584
536.421,-2.5398,22.2915,4.9277,2.13803,122.50,0,0,0.0000,SCAN,42.46,-4.769,26.169,4.472,-4.700,24.300,2.950
536.921,-2.6344,22.5113,4.9394,2.31256,132.50,0,0,0.0000,SCAN,42.55,-6.393,27.793,6.482,-4.700,26.100,4.141
537.421,-2.7617,22.7147,4.9368,2.22529,127.50,0,0,0.0000,SCAN,42.58,-0.607,15.007,8.003,-6.300,27.700,6.113
537.921,-2.8936,22.8982,4.9329,2.22529,127.50,0,0,0.0000,SCAN,42.60,2.700,5.100,18.656,-6.300,27.700,5.887
538.421,-3.0448,23.1146,4.9318,2.13803,122.50,0,0,0.0000,SCAN,42.64,0.100,15.300,8.424,-6.300,27.700,5.623
538.921,-3.1803,23.3085,4.9312,2.13803,122.50,0,0,0.0000,SCAN,42.65,2.700,5.100,19.134,-6.300,27.700,5.387
539.421,-3.3228,23.5123,4.9303,2.13803,122.50,0,0,0.0000,SCAN,42.67,0.100,15.300,8.897,-6.300,27.700,5.138
539.921,-3.4644,23.7245,4.9300,2.22529,127.50,0,0,0.0000,SCAN,42.68,0.100,15.300,9.148,-6.300,27.700,4.883
540.421,-3.5908,23.9131,4.9302,2.22529,127.50,0,0,0.0000,SCAN,42.69,-0.607,15.007,9.393,-6.300,27.700,4.656
540.921,-3.7295,24.1068,4.9304,2.22529,127.50,0,0,0.0000,SCAN,42.69,2.700,5.100,20.065,-6.300,27.700,4.418
541.421,-3.8660,24.2880,4.9307,2.22529,127.50,0,0,0.0000,SCAN,42.69,0.100,15.300,9.824,-6.300,27.700,4.191
541.921,-4.0135,24.4821,4.9309,2.22529,127.50,0,0,0.0000,SCAN,42.70,2.700,5.100,20.512,-6.300,27.700,3.948
542.421,-4.2013,24.7307,4.9313,2.22529,127.50,0,0,0.0000,SCAN,42.70,0.100,15.300,10.365,-6.300,27.700,3.636
542.921,-4.3277,24.8980,4.9315,2.22529,127.50,0,0,0.0000,SCAN,42.71,2.700,5.100,21.008,-6.300,27.700,3.427
543.421,-4.4716,25.0874,4.9316,2.13803,122.50,0,0,0.0000,SCAN,42.71,0.100,15.300,10.802,-6.300,27.700,3.189
543.921,-4.6291,25.2951,4.9318,2.13803,122.50,0,0,0.0000,SCAN,42.72,2.700,5.100,21.484,-6.300,27.700,2.928
544.421,-4.7541,25.4702,4.9319,2.13803,122.50,0,0,0.0000,SCAN,42.72,-0.607,15.007,11.255,-6.300,27.700,2.713
544.921,-4.8957,25.6890,4.9321,2.13803,122.50,0,0,0.0000,SCAN,42.73,2.700,5.100,21.945,-6.300,27.700,2.453
545.421,-5.0153,25.8816,4.9323,2.22529,127.50,0,0,0.0000,SCAN,42.73,-0.607,15.007,11.734,-6.300,27.700,2.226
545.921,-5.1241,26.0539,4.9317,2.22529,127.50,0,0,0.0000,SCAN,42.73,2.700,5.100,22.367,-6.300,27.700,2.023
546.421,-5.2416,26.2270,4.9309,2.19516,125.77,0,0,0.0000,SCAN,42.73,-0.607,15.007,12.139,-6.300,27.700,1.814
546.921,-5.3872,26.4219,4.9316,2.19256,125.62,0,0,0.0000,SCAN,42.74,2.700,5.100,22.804,-6.300,27.700,1.571
547.421,-5.5374,26.6203,4.9323,2.18676,125.29,0,0,0.0000,SCAN,42.74,0.100,15.300,12.646,-6.300,27.700,1.322
547.921,-5.6626,26.7922,4.9325,2.18228,125.04,0,0,0.0000,SCAN,42.74,2.700,5.100,23.248,-6.300,27.700,1.109
548.421,-5.7844,26.9649,4.9326,-1.09083,-62.50,0,0,0.0000,SCAN,42.74,0.100,15.300,13.065,-6.300,27.700,0.898
548.921,-5.8938,27.1223,4.9516,-1.09083,-62.50,0,0,0.0000,SCAN,42.74,2.700,5.100,23.640,0.100,15.300,13.255
549.421,-5.9419,27.1863,4.9486,-1.00356,-57.50,0,0,0.0000,SCAN,42.74,0.100,15.300,13.334,0.100,15.300,13.334
549.921,-5.9353,27.1564,4.9442,-0.91630,-52.50,0,0,0.0000,SCAN,42.74,2.700,5.100,23.687,0.100,15.300,13.304
550.421,-5.9045,27.0823,4.9477,-1.00356,-57.50,0,0,0.0000,SCAN,42.74,0.100,15.300,13.224,0.100,15.300,13.224
550.921,-5.8754,27.0238,4.9488,-1.00356,-57.50,0,0,0.0000,SCAN,42.74,2.700,5.100,23.541,0.100,15.300,13.159
551.421,-5.8406,26.9712,4.9466,-1.00356,-57.50,0,0,0.0000,SCAN,42.74,0.100,15.300,13.096,0.700,10.900,17.351
551.921,-5.8003,26.9185,4.9465,-1.00356,-57.50,0,0,0.0000,SCAN,42.74,2.700,5.100,23.416,0.100,15.300,13.031
552.421,-5.7684,26.8706,4.9474,-1.00356,-57.50,0,0,0.0000,SCAN,42.74,0.100,15.300,12.974,0.100,15.300,12.974
552.921,-5.7171,26.7885,4.9479,-1.00356,-57.50,0,0,0.0000,SCAN,42.75,0.100,15.300,12.877,0.100,15.300,12.877
553.421,-5.6311,26.6503,4.9474,-1.00356,-57.50,0,0,0.0000,SCAN,42.75,0.100,15.300,12.715,0.100,15.300,12.715
553.921,-5.5179,26.4688,4.9461,-1.00356,-57.50,0,0,0.0000,SCAN,42.75,2.700,5.100,22.895,0.100,15.300,12.502
554.421,-5.3867,26.2568,4.9450,-1.00356,-57.50,0,0,0.0000,SCAN,42.75,0.100,15.300,12.254,0.100,15.300,12.254
554.921,-5.2521,26.0393,4.9463,-1.09083,-62.50,0,0,0.0000,SCAN,42.75,0.100,15.300,11.999,0.100,15.300,11.999
555.421,-5.1323,25.8420,4.9474,-1.17810,-67.50,0,0,0.0000,SCAN,42.75,-0.607,15.007,11.742,0.100,15.300,11.769
555.921,-4.9980,25.6110,4.9475,-1.17810,-67.50,0,0,0.0000,SCAN,42.75,2.700,5.100,21.908,-0.700,15.100,11.356
556.421,-4.8718,25.3829,4.9466,-1.17810,-67.50,0,0,0.0000,SCAN,42.75,-0.607,15.007,11.218,-0.700,15.100,11.097
556.921,-4.7692,25.1800,4.9461,-1.17810,-67.50,0,0,0.0000,SCAN,42.75,2.700,5.100,21.424,-0.700,15.100,10.870
557.421,-4.6534,24.9342,4.9457,-1.17810,-67.50,0,0,0.0000,SCAN,42.75,-0.607,15.007,10.720,-0.700,15.100,10.599
557.921,-4.5292,24.6577,4.9453,-1.17810,-67.50,0,0,0.0000,SCAN,42.75,2.700,5.100,20.851,-0.700,15.100,10.296
558.421,-4.4411,24.4523,4.9447,-1.17810,-67.50,0,0,0.0000,SCAN,42.78,-0.607,15.007,10.194,-0.700,15.100,10.073
558.921,-4.3423,24.2135,4.9444,-1.17810,-67.50,0,0,0.0000,SCAN,42.80,2.700,5.100,20.370,-0.700,15.100,9.814
559.421,-4.2525,23.9919,4.9442,-1.17810,-67.50,0,0,0.0000,SCAN,42.83,-0.607,15.007,9.696,-0.700,15.100,9.575
559.921,-4.1558,23.7551,4.9441,-1.17810,-67.50,0,0,0.0000,SCAN,42.85,2.700,5.100,19.875,-0.700,15.100,9.319
560.421,-4.0607,23.5251,4.9439,-1.17810,-67.50,0,0,0.0000,SCAN,42.86,-0.607,15.007,9.191,-0.700,15.100,9.071
560.921,-3.9635,23.2908,4.9438,-1.17810,-67.50,0,0,0.0000,SCAN,42.87,2.700,5.100,19.373,-0.700,15.100,8.817
561.421,-3.8804,23.0898,4.9439,-1.17810,-67.50,0,0,0.0000,SCAN,42.88,-0.607,15.007,8.720,-0.700,15.100,8.600
561.921,-3.7691,22.8186,4.9437,-1.17810,-67.50,0,0,0.0000,SCAN,42.88,2.700,5.100,18.863,-0.700,15.100,8.306
562.421,-3.6805,22.6023,4.9436,-1.17810,-67.50,0,0,0.0000,SCAN,42.88,2.700,5.100,18.629,-0.700,15.100,8.073
562.921,-3.5923,22.3866,4.9436,-1.17810,-67.50,0,0,0.0000,SCAN,42.88,2.700,5.100,18.396,-0.700,15.100,7.840
563.421,-3.5041,22.1714,4.9435,-1.17810,-67.50,0,0,0.0000,SCAN,42.88,-0.607,15.007,7.728,-0.700,15.100,7.607
563.921,-3.4049,21.9303,4.9432,-1.17810,-67.50,0,0,0.0000,SCAN,42.89,2.700,5.100,17.903,-0.700,15.100,7.346
564.421,-3.3169,21.7167,4.9431,-1.17810,-67.50,0,0,0.0000,SCAN,42.88,2.700,5.100,17.672,-0.700,15.100,7.115
564.921,-3.2180,21.4766,4.9430,-1.17810,-67.50,0,0,0.0000,SCAN,42.89,2.700,5.100,17.413,-0.700,15.100,6.856
565.421,-3.1213,21.2421,4.9429,-1.17810,-67.50,0,0,0.0000,SCAN,42.90,-0.607,15.007,6.723,-0.700,15.100,6.602
565.921,-3.0334,21.0293,4.9430,-1.17810,-67.50,0,0,0.0000,SCAN,42.91,2.700,5.100,16.930,-0.700,15.100,6.372
566.421,-2.9436,20.8117,4.9430,-1.17810,-67.50,0,0,0.0000,SCAN,42.91,-0.607,15.007,6.257,-0.700,15.100,6.137
566.921,-2.8496,20.5835,4.9429,-1.17810,-67.50,0,0,0.0000,SCAN,42.92,2.700,5.100,16.448,-0.700,15.100,5.890
567.421,-2.7709,20.3924,4.9428,-1.17810,-67.50,0,0,0.0000,SCAN,42.92,-0.607,15.007,5.804,-0.700,15.100,5.683
567.921,-2.6706,20.1484,4.9429,-1.17810,-67.50,0,0,0.0000,SCAN,42.92,2.700,5.100,15.978,-0.700,15.100,5.419
568.421,-2.5835,19.9363,4.9428,-1.17810,-67.50,0,0,0.0000,SCAN,42.93,-0.607,15.007,5.311,-0.700,15.100,5.190
568.921,-2.4856,19.6978,4.9428,-1.17810,-67.50,0,0,0.0000,SCAN,42.93,2.700,5.100,15.491,-0.700,15.100,4.932
569.421,-2.3877,19.4598,4.9429,-1.17810,-67.50,0,0,0.0000,SCAN,42.94,-0.607,15.007,4.795,-0.700,15.100,4.675
569.921,-2.2834,19.2063,4.9429,-1.17810,-67.50,0,0,0.0000,SCAN,42.95,2.700,5.100,14.961,-0.700,15.100,4.401
570.421,-2.1858,18.9688,4.9429,-1.17810,-67.50,0,0,0.0000,SCAN,42.97,-0.607,15.007,4.265,-0.700,15.100,4.144
570.922,-2.1065,18.7755,5.1626,-1.17810,-67.50,0,0,0.0000,SCAN,42.99,2.700,5.100,14.496,-0.700,15.100,3.935
571.421,-2.0539,18.6445,5.4775,-1.17810,-67.50,0,0,0.0000,SCAN,43.04,1.300,21.500,4.405,-0.700,15.100,3.794
571.921,-2.0417,18.6129,5.6402,-1.17810,-67.50,0,0,0.0000,SCAN,43.06,-5.993,16.207,4.626,-0.700,15.100,3.760
572.421,-2.0448,18.6210,5.7456,-1.17810,-67.50,0,0,0.0000,SCAN,43.07,-0.431,22.231,3.954,-0.700,15.100,3.769
572.921,-2.0480,18.6304,5.8158,-1.17810,-67.50,0,0,0.0000,SCAN,43.08,1.900,25.300,7.750,-0.700,15.100,3.779
573.421,-2.0481,18.6316,5.8742,-1.17810,-67.50,0,0,0.0000,SCAN,43.09,-2.431,22.831,4.217,-0.700,15.100,3.780
573.921,-2.0474,18.6298,5.9097,-1.17810,-67.50,0,0,0.0000,SCAN,43.10,-0.631,21.831,3.501,-0.700,15.100,3.778
574.421,-2.0486,18.6318,5.9189,-1.17810,-67.50,0,0,0.0000,SCAN,43.10,3.007,23.607,7.093,-0.700,15.100,3.781
574.921,-2.0497,18.6336,5.7774,-1.17810,-67.50,0,0,0.0000,SCAN,43.11,-2.431,22.831,4.215,-0.700,15.100,3.783
575.421,-2.0381,18.6053,5.6549,-1.17810,-67.50,0,0,0.0000,SCAN,43.11,-2.431,22.831,4.244,-0.700,15.100,3.752
575.921,-2.0082,18.5314,5.7337,-1.17810,-67.50,0,0,0.0000,SCAN,43.11,1.300,21.500,4.445,-0.700,15.100,3.672
576.421,-1.9846,18.4721,5.6669,-1.17810,-67.50,0,0,0.0000,SCAN,43.12,-2.431,22.831,4.382,-0.700,15.100,3.608
576.921,-1.9737,18.4449,5.7180,-1.17810,-67.50,0,0,0.0000,SCAN,43.12,-0.431,22.231,4.089,-0.700,15.100,3.579
577.421,-1.9710,18.4381,5.6681,-1.17810,-67.50,0,0,0.0000,SCAN,43.13,1.300,21.500,4.480,-0.700,15.100,3.572
577.921,-1.9655,18.4237,5.7202,-1.17810,-67.50,0,0,0.0000,SCAN,43.13,-2.431,22.831,4.432,-0.700,15.100,3.557
578.421,-1.9586,18.4056,5.6748,1.17810,67.50,0,0,0.0000,SCAN,43.13,-0.431,22.231,4.119,-0.700,15.100,3.537
578.921,-1.9511,18.3863,5.7536,1.26536,72.50,0,0,0.0000,SCAN,43.13,1.900,25.300,7.914,-0.500,22.300,4.174
579.421,-1.9448,18.3829,5.7214,1.26536,72.50,0,0,0.0000,SCAN,43.14,1.900,25.300,7.914,-0.500,22.300,4.175
579.921,-1.9289,18.4180,5.7070,1.35263,77.50,0,0,0.0000,SCAN,43.19,-0.631,21.831,3.652,-2.500,22.900,4.518
580.421,-1.9040,18.4780,5.7405,1.35263,77.50,0,0,0.0000,SCAN,43.28,1.900,25.300,7.811,-0.700,21.900,3.628
580.921,-1.8921,18.5219,5.7215,1.26536,72.50,0,0,0.0000,SCAN,43.55,1.900,25.300,7.767,-0.700,21.900,3.582
581.421,-1.8880,18.5692,5.7089,1.35263,77.50,0,0,0.0000,SCAN,43.60,-0.631,21.831,3.496,-2.500,22.900,4.374
581.921,-1.8784,18.6531,5.7127,1.35263,77.50,0,0,0.0000,SCAN,43.61,1.900,25.300,7.646,-0.700,21.900,3.454
582.421,-1.8707,18.7463,5.7102,1.26536,72.50,0,0,0.0000,SCAN,43.64,1.900,25.300,7.561,-0.700,21.900,3.364
582.921,-1.8546,18.8624,5.7100,1.78896,102.50,0,0,0.0000,SCAN,43.64,0.500,19.700,2.499,-2.300,21.700,2.872
583.421,-1.8184,19.0380,5.7081,1.85929,106.53,0,0,0.0000,SCAN,43.68,-2.007,20.993,1.964,-2.300,21.700,2.705
583.921,-1.7895,19.2356,5.7061,1.91248,109.58,0,0,0.0000,SCAN,43.72,0.500,19.700,2.336,-2.100,20.900,1.693
584.421,-1.8074,19.4906,5.7046,1.86858,107.06,0,0,0.0000,SCAN,43.72,-2.007,20.993,1.516,-2.100,20.900,1.439
584.921,-1.8674,19.7083,5.7043,1.84907,105.94,0,0,0.0000,SCAN,43.72,0.500,19.700,2.367,-2.100,20.900,1.214
585.421,-1.9435,19.9247,5.7037,1.77413,101.65,0,0,0.0000,SCAN,43.79,0.500,19.700,2.454,-2.100,20.900,0.988
585.921,-2.0038,20.1040,5.7326,2.05076,117.50,0,0,0.0000,SCAN,43.86,0.500,19.700,2.536,-2.900,21.900,2.007
586.421,-2.0498,20.2553,5.7382,2.06754,118.46,0,0,0.0000,SCAN,43.91,0.231,20.769,2.338,-2.900,21.900,1.851
586.921,-2.0910,20.3536,5.7179,2.10553,120.64,0,0,0.0000,SCAN,43.99,-0.100,23.100,3.392,-2.900,21.900,1.745
587.421,-2.1635,20.4684,5.7083,2.09495,120.03,0,0,0.0000,SCAN,44.09,2.407,20.393,4.571,-2.900,21.900,1.610
587.921,-2.3064,20.7038,5.7024,2.04757,117.32,0,0,0.0000,SCAN,44.14,2.407,20.393,4.724,-2.900,21.900,1.335
588.421,-2.4365,20.9441,5.7115,1.04866,60.08,0,0,0.0000,SCAN,44.18,0.500,19.700,3.189,-1.900,21.900,1.096
588.921,-2.5376,21.1594,5.7273,-0.74176,-42.50,0,0,0.0000,SCAN,44.27,-0.900,19.700,2.194,-1.900,21.900,0.977
589.421,-2.5486,21.2699,5.7223,-0.82903,-47.50,0,0,0.0000,SCAN,44.35,2.631,21.969,5.227,-0.900,19.700,2.276
589.921,-2.5003,21.3179,5.7223,-0.82903,-47.50,0,0,0.0000,SCAN,44.53,-0.900,19.700,2.276,-0.900,19.700,2.276
590.421,-2.4273,21.3252,5.7210,-0.91630,-52.50,0,0,0.0000,SCAN,44.61,2.631,21.969,5.099,-0.900,19.700,2.230
590.921,-2.3802,21.2898,5.7191,-0.74176,-42.50,0,0,0.0000,SCAN,44.62,-0.500,19.700,2.462,-0.900,19.700,2.172
591.421,-2.3478,21.2384,5.7184,-0.39270,-22.50,0,0,0.0000,SCAN,44.65,0.900,20.100,3.442,-0.500,19.700,2.404
591.921,-2.3081,21.1851,5.7186,-0.39270,-22.50,0,0,0.0000,SCAN,44.72,-1.007,23.207,2.404,0.900,20.100,3.387
592.421,-2.2038,21.1011,5.7196,-0.47997,-27.50,0,0,0.0000,SCAN,44.75,0.700,19.700,3.224,0.900,20.100,3.261
592.921,-2.0249,21.0057,5.7175,-0.47997,-27.50,0,0,0.0000,SCAN,44.75,-1.431,23.631,2.692,0.700,19.700,3.022
593.421,-1.7928,20.9004,5.7155,0.18055,10.34,0,0,0.0000,SCAN,44.77,-0.007,21.393,1.852,0.700,19.700,2.767
593.921,-1.5384,20.7739,5.7178,0.47997,27.50,0,0,0.0000,SCAN,44.85,1.300,22.300,3.223,-0.100,21.300,1.532
594.421,-1.3196,20.6629,5.7257,0.65450,37.50,0,0,0.0000,SCAN,44.90,-5.993,16.207,6.457,1.300,22.300,3.089
594.921,-1.1151,20.5991,5.7275,0.74177,42.50,0,0,0.0000,SCAN,44.92,-1.431,23.631,3.049,1.300,22.300,2.954
595.421,-0.9197,20.6081,5.7226,0.43846,25.12,0,0,0.0000,SCAN,44.99,0.700,21.100,1.693,1.300,22.300,2.791
595.921,-0.7141,20.7069,5.7198,0.74177,42.50,0,0,0.0000,SCAN,45.04,1.300,22.300,2.568,0.700,21.100,1.468
596.421,-0.5136,20.8491,5.7280,0.65450,37.50,0,0,0.0000,SCAN,45.11,-5.993,16.207,7.181,1.300,22.300,2.323
596.921,-0.3196,20.9645,5.7255,0.34505,19.77,0,0,0.0000,SCAN,45.17,1.100,21.500,1.517,1.300,22.300,2.099
597.421,-0.0785,21.1058,5.7201,0.32154,18.42,0,0,0.0000,SCAN,45.23,0.993,24.807,3.853,1.100,21.500,1.243
597.921,0.1088,21.2312,5.7220,0.25010,14.33,0,0,0.0000,SCAN,45.27,-1.900,22.700,2.489,1.100,21.500,1.027
598.421,0.2847,21.3229,5.7400,-2.48709,-142.50,0,0,0.0000,SCAN,45.35,-5.993,16.207,8.098,1.100,21.500,0.834
598.921,0.4343,21.3714,5.7913,2.57436,147.50,0,0,0.0000,SCAN,45.40,-1.900,22.700,2.686,-5.900,16.300,8.114
599.421,0.5018,21.3858,5.7697,2.66163,152.50,0,0,0.0000,SCAN,45.49,-5.993,16.207,8.307,-1.900,22.700,2.738
599.921,0.4776,21.3777,5.7638,2.66163,152.50,0,0,0.0000,SCAN,45.54,-1.900,22.700,2.721,-1.900,22.700,2.721
600.421,0.4123,21.3902,5.7679,2.66163,152.50,0,0,0.0000,SCAN,45.59,-5.993,16.207,8.240,-1.900,22.700,2.658
600.921,0.3478,21.4279,5.7654,2.48709,142.50,0,0,0.0000,SCAN,45.67,-1.607,23.407,2.782,-1.900,22.700,2.583
601.421,0.2982,21.4661,5.7617,2.39983,137.50,0,0,0.0000,SCAN,45.73,-5.993,16.207,8.200,-1.700,23.500,2.851
601.921,0.2506,21.5004,5.7619,2.39983,137.50,0,0,0.0000,SCAN,45.78,-1.607,23.407,2.662,-1.700,23.500,2.793
602.421,0.1632,21.5662,5.7623,2.39983,137.50,0,0,0.0000,SCAN,45.82,-5.993,16.207,8.162,-1.700,23.500,2.685
602.921,-0.0010,21.6988,5.7577,2.39983,137.50,0,0,0.0000,SCAN,45.81,-1.007,11.207,10.540,-1.700,23.500,2.476
603.421,-0.2105,21.8743,5.7543,2.31256,132.50,0,0,0.0000,SCAN,45.85,-5.993,16.207,8.097,-1.700,23.500,2.205
603.921,-0.3665,22.0089,5.7550,2.31256,132.50,0,0,0.0000,SCAN,45.85,-1.100,10.700,11.333,-1.700,23.500,2.000
604.421,-0.5452,22.1684,5.7577,2.28265,130.79,0,0,0.0000,SCAN,45.86,-5.993,16.207,8.076,-1.700,23.500,1.763
604.921,-0.7170,22.3309,5.7593,2.24829,128.82,0,0,0.0000,SCAN,45.87,-1.100,10.700,11.637,-1.700,23.500,1.527
605.421,-0.8961,22.5092,5.7591,2.23354,127.97,0,0,0.0000,SCAN,45.87,-5.993,16.207,8.105,-1.700,23.500,1.276
605.921,-1.0356,22.6545,5.7584,2.22679,127.59,0,0,0.0000,SCAN,45.87,-1.100,10.700,11.955,-1.700,23.500,1.075
606.421,-1.1900,22.8224,5.7597,-2.22529,-127.50,0,0,0.0000,SCAN,45.87,-5.993,16.207,8.175,-1.700,23.500,0.848
606.921,-1.3172,22.9694,5.8115,-2.13803,-122.50,0,0,0.0000,SCAN,45.88,-1.007,11.207,11.766,-5.900,16.300,8.092
607.421,-1.3792,23.0301,5.7974,-2.05076,-117.50,0,0,0.0000,SCAN,45.89,-5.993,16.207,8.236,-5.900,16.300,8.107
607.921,-1.4233,23.0126,5.7931,-2.05076,-117.50,0,0,0.0000,SCAN,45.90,-1.007,11.207,11.813,-5.900,16.300,8.068
608.421,-1.4614,22.9552,5.8002,-1.96350,-112.50,0,0,0.0000,SCAN,45.91,-5.993,16.207,8.128,-5.900,16.300,8.000
608.921,-1.5091,22.8795,5.7998,-1.35263,-77.50,0,0,0.0000,SCAN,45.91,-1.007,11.207,11.683,-5.900,16.300,7.910
609.421,-1.5586,22.8015,5.7958,-2.05076,-117.50,0,0,0.0000,SCAN,45.96,-5.993,16.207,7.947,-0.500,12.700,10.157
609.921,-1.6296,22.6749,5.7946,-2.05076,-117.50,0,0,0.0000,SCAN,46.06,-1.100,10.700,11.987,-5.900,16.300,7.673
610.421,-1.6967,22.5213,5.7938,-2.05076,-117.50,0,0,0.0000,SCAN,46.14,-5.993,16.007,7.803,-5.900,16.300,7.508
610.921,-1.7657,22.3507,5.7940,-2.05076,-117.50,0,0,0.0000,SCAN,46.20,-1.100,10.700,11.670,-5.900,16.300,7.328
611.421,-1.8610,22.1503,5.7927,-2.13803,-122.50,0,0,0.0000,SCAN,46.26,-5.993,16.007,7.404,-5.900,16.300,7.109
611.921,-1.9733,21.9493,5.7919,-2.13803,-122.50,0,0,0.0000,SCAN,46.28,-1.100,10.700,11.283,-5.900,16.300,6.880
612.421,-2.0895,21.7559,5.7913,-2.22529,-127.50,0,0,0.0000,SCAN,46.30,-5.993,16.007,6.949,-5.900,16.300,6.655
612.921,-2.2004,21.5687,5.7906,-2.22529,-127.50,0,0,0.0000,SCAN,46.31,-1.100,10.700,10.924,-5.900,16.300,6.438
613.421,-2.3216,21.3551,5.7894,-2.31256,-132.50,0,0,0.0000,SCAN,46.32,-6.700,16.300,6.688,-5.900,16.300,6.194
613.921,-2.4652,21.1056,5.7886,-2.31256,-132.50,0,0,0.0000,SCAN,46.34,-1.100,10.700,10.495,-6.700,16.300,6.405
