t,q1,q2,q3,q4,q5,q6,qd1,qd2,qd3,qd4,qd5,qd6,tau1,tau2,tau3,tau4,tau5,tau6
0.04100000000000003,-0.2848228518696216,0.06933806011459132,0.05374207598835002,1.4698468451019895,0.2008716791533751,-1.6712159553959607,-0.017895518705924107,0.000902819091526739,0.0011193758795366082,0.00024736138749707005,-0.0009413492363898446,0.03859783247473889,-0.6321136714234626,89.46937509228543,-35.229448265764326,0.34081049902829685,0.07766599251340178,0.0011919022572469816
0.04200000000000003,-0.28484117279029614,0.06933898440337187,0.05374322198396613,1.4698470983348577,0.2008707154341462,-1.671176440402962,-0.018746322432327392,0.0009457583420642478,0.0011726167031048968,0.00025927393530150565,-0.0009860793705333399,0.04043198748331255,-0.6454747339545663,89.47356968170762,-35.22635579396862,0.34085224830926497,0.07567234466071925,0.001217066071231915
0.04300000000000003,-0.2848603535019776,0.06933995208538572,0.05374442178333605,1.4698473636072906,0.20086970651265823,-1.671135071898887,-0.019615100655467923,0.0009896055649880522,0.001226983488739907,0.0002714491359165076,-0.0010317533923094892,0.04230484622632616,-0.6587614590992081,89.47774077712411,-35.22328373458868,0.3408936411537833,0.07368979173716425,0.001242088481983369
0.04400000000000003,-0.28488041192873,0.06934096406606365,0.05374567650927305,1.4698476411813526,0.20086865144767505,-1.6710918112889444,-0.02050175250509683,0.001034355678004417,0.0012824699434634795,0.000283886034693729,-0.0010783659975982444,0.044216190603321666,-0.6719740042901442,89.4818884197596,-35.22023217543668,0.34093467496997365,0.07171831165502573,0.0012669697443028977
0.04500000000000003,-0.28490136589383686,0.06934202124575856,0.053746987278303,1.4698479313181518,0.20086754930325965,-1.6710466201962435,-0.02140617729016813,0.0010800036078041728,0.001339069785478015,0.00029658367505023755,-0.0011259118926012345,0.04616580291187901,-0.6851125272355125,89.48601265083416,-35.21720120594303,0.3409753471549751,0.06975788232668366,0.0012917101128918991
0.046000000000000034,-0.2849232331199802,0.06934312451975458,0.0537483552006755,1.4698482342778392,0.2008663991487638,-1.6709994604613976,-0.02232827449879983,0.0011265442900590306,0.0013967767441581329,0.0003095410984114376,-0.0011743857938133775,0.04815346584747831,-0.6981771859092912,89.49011351156328,-35.21419091711096,0.3410156550954941,0.06780848166498554,0.0013163098423527395
0.047000000000000035,-0.28494603122941975,0.06934427477827595,0.053749781380375096,1.4698485503196055,0.20086520005881778,-1.670950294142125,-0.023267943798235158,0.0011739726694179364,0.001455584560042442,0.00032275734415573257,-0.0012237824279949297,0.05017896250336188,-0.7111681385418307,89.49419104315785,-35.2112014014716,0.34105559616835046,0.06587008758362126,0.0013407691871898876
0.048000000000000036,-0.28496977774417215,0.06934547290649606,0.0537512669151324,1.4698488797016795,0.20086395111332006,-1.6708990835128523,-0.02422508503480396,0.0012222836995034565,0.0015154869848254086,0.0003362314495610495,-0.0012740965321439018,0.05224207637039589,-0.7240855436104854,89.4982452868242,-35.20823275303938,0.3410951677410177,0.06394267799749145,0.001365088401811096
0.04900000000000004,-0.28499449008618993,0.06934671978454637,0.05375281289643527,1.4698492226813267,0.20086265139742718,-1.670845791064316,-0.025199598233884225,0.0012714723429082103,0.001576477781349338,0.00034996244975273055,-0.0013253228534689772,0.054342591336932276,-0.7369295598303194,89.5022762837641,-35.20528506726789,0.34113436717216056,0.06202623082307661,0.0013892677405285229
0.05000000000000004,-0.28502018557754055,0.06934801628752543,0.05375442040953995,1.4698495795148456,0.20086130000154348,-1.6707903795031656,-0.026191383599863744,0.0013215335711913528,0.0016385507235964763,0.00036394937765331435,-0.0013774561493627448,0.0564802916886702,-0.7497003461449118,89.50628407517482,-35.20235844100609,0.34117319181216493,0.0601207239787975,0.0014133074575599308
0.05100000000000004,-0.2850468814405853,0.0693493632855078,0.053756090533482195,1.4698499504575673,0.20085989602131094,-1.6707328117515663,-0.027200341516101928,0.0013724623648750833,0.0017016995966812006,0.0003781912639336155,-0.0014304911873753814,0.058654962108517804,-0.7623980617172343,89.51026870224909,-35.199452972454985,0.34121163900366613,0.058226135385376535,0.0014372078070298267
0.05200000000000004,-0.28507459479815855,0.06935076164355301,0.05375782434108842,1.4698503357638515,0.20085843855759902,-1.670673050946802,-0.028226372544891746,0.001424253713441204,0.0017659181968423263,0.0003926871369656713,-0.0014844227451887527,0.06086638767645353,-0.7750228659206235,89.51423020617516,-35.19656876112458,0.3412497060820702,0.05634244296619155,0.001460969042970652
0.05300000000000004,-0.2851033426737462,0.0693522122217146,0.05375962289898679,1.4698507356870856,0.20085692671649458,-1.6706110604408775,-0.029269377427421812,0.001476902615327712,0.0018312003314355186,0.00040743602277718,-0.001539245610590874,0.06311435386938749,-0.7875749183298353,89.51816862813679,-35.193705907791376,0.3412873903760715,0.05446962464762935,0.0014845914193239804
0.05400000000000004,-0.285133141991665,0.06935371587504897,0.053761487267618376,1.4698511504796816,0.20085535960929174,-1.6705468038001228,-0.030329257083738615,0.0015304040779254354,0.0018975398189258006,0.0004224369450073049,-0.0015949545814507732,0.0653986465610229,-0.8000543787121813,89.5220840093133,-35.19086451445609,0.34132468920816617,0.052607658359434234,0.0015080751899416663
0.05500000000000004,-0.2851640095772411,0.0693552734536244,0.053763418501248224,1.4698515803930738,0.20085373635248183,-1.6704802448047955,-0.031405912612708885,0.0015847531175747123,0.001964930488880184,0.0004376889248642945,-0.0016515444656937284,0.06771905202171721,-0.8124614070187566,89.52597639087956,-35.188044684301936,0.3413615998951596,0.05075652203505163,0.0015314206085870975
0.05600000000000004,-0.28519596215698895,0.06935688580252994,0.053765417647976474,1.4698520256777166,0.20085205606774334,-1.6704113474486848,-0.0324992452919821,0.0016399447595620965,0.0020333661819603725,0.0004531909810842884,-0.0017090100812769346,0.07007535691834349,-0.8247961633757371,89.52984581400598,-35.185246521653156,0.3413981197486705,0.04891619361197157,0.0015546279289363509
0.057000000000000044,-0.28522901635879017,0.0693585537618844,0.053767485749749454,1.4698524865830815,0.20085031788193194,-1.6703400759387148,-0.03360915657795313,0.0016959740381171113,0.002102840749915593,0.0004689421298918695,-0.001767346256165504,0.07246734831415147,-0.8370588080757806,89.53369231985863,-35.182470131934,0.3414342460756304,0.047086651032065274,0.0015776974045794271
0.058000000000000045,-0.285263188712072,0.06936027816684531,0.053769623842370745,1.4698529633576554,0.2008485209270704,-1.6702663946945482,-0.034735548105725024,0.0017528359964090433,0.002173348055575516,0.00048494138496200955,-0.001826547828308809,0.07489481366862874,-0.8492495015694921,89.53751594959911,-35.17971562162808,0.34146997617877706,0.045267872241920026,0.001600629289021447
0.059000000000000045,-0.2852984956479863,0.06936205984761779,0.053771832955512286,1.4698534562489372,0.20084666434033863,-1.6701902683481902,-0.03587832168907193,0.0018105256865437642,0.0022448819728432727,0.0005011877573831889,-0.0018866096456172856,0.07735754083736203,-0.8613684044569798,89.54131674438469,-35.17698309823811,0.3415053073571456,0.043459835193171065,0.0016234238356838974
0.060000000000000046,-0.285334953499588,0.06936389962946354,0.05377411411272542,1.4698539655034357,0.2008447472640638,-1.6701116617435925,-0.037037379320402165,0.0018690381695605982,0.0023174363866885796,0.0005176802556224724,-0.0019475265659395476,0.07985531807189811,-0.873415677479496,89.54509474536827,-35.17427267024603,0.34154023690655333,0.04166251784282793,0.0016460812979058308
0.06100000000000005,-0.28537257850201375,0.06936579833270977,0.05377646833145197,1.4698544913666671,0.20084276884571034,-1.6700305399362572,-0.03821262317072141,0.0019283685154292277,0.002391005193140952,0.000534417885491365,-0.002009293457039848,0.08238793401960519,-0.885391481511156,89.54884999369841,-35.17158444707348,0.3415747621200809,0.03987589815359957,0.0016686019289451097
0.06200000000000005,-0.28541138679266054,0.06936775677275808,0.053778896623035304,1.4698550340831518,0.20084072823787008,-1.6699468681928415,-0.03940395558959606,0.0019885118030466284,0.00246558229928302,0.0005513996501136048,-0.0020719051965759384,0.08495517772353384,-0.8972959775507363,89.55258253051933,-35.16891853904265,0.3416088802885488,0.038099954094214655,0.0016909859819796542
0.06300000000000004,-0.2854513944113642,0.06936977576009346,0.05378139999273137,1.4698555938964122,0.20083862459825233,-1.669860611990762,-0.04061127910511668,0.002049463120234048,0.0025411616232439396,0.000568624549893828,-0.002135356672077248,0.08755683862227842,-0.9091293267135603,89.55629239697092,-35.16627505733758,0.34164258870098957,0.03633466363973953,0.0017132337101086513
0.06400000000000004,-0.28549261730057796,0.06937185610029313,0.05378397943971975,1.4698561710489697,0.20083645708967404,-1.6697717370177985,-0.04183449642386165,0.0021112175637340133,0.0026177370941928963,0.000586091582488146,-0.002199642780923428,0.09019270654983791,-0.9208916902234574,89.55997963418882,-35.16365411396575,0.341675884645115,0.03458000477189138,0.0017353453663538443
0.06500000000000004,-0.2855350713055509,0.06937399859403556,0.05378663595711469,1.4698567657823423,0.20083422488004996,-1.6696802091716998,-0.04307351043086091,0.0021737702392073885,0.002695302652332706,0.0006037997427753761,-0.0022647584303232327,0.09286257173547748,-0.932583229404807,89.56364428330434,-35.16105582172003,0.34170876540777945,0.03283595547934984,0.0017573212036607598
0.06600000000000004,-0.2855787721745063,0.0693762040371093,0.05378937053197615,1.469857378337041,0.20083192714238274,-1.6695859945597877,-0.04432822418955984,0.0022371162612304482,0.0027738522488935102,0.0006217480228300672,-0.002330698537293772,0.09556622480358966,-0.9442041056746675,89.56728638544456,-35.158480294141135,0.341741228275439,0.0311024937580624,0.0017791614748999768
0.06700000000000005,-0.2856237355588201,0.0693784732204219,0.05379218414532079,1.4698580089525684,0.2008295630547533,-1.6694890594985625,-0.0455985409417833,0.002301250753292002,0.002853379846126553,0.0006399354118967471,-0.002397458028640059,0.09830345677355555,-0.9557544805349671,89.57090598173228,-35.15592764548024,0.34177327053460527,0.02937959761155129,0.0018008664328683715
0.06800000000000005,-0.28566997701319935,0.06938080693000889,0.053795077772133035,1.4698586578674142,0.20082713180031087,-1.6693893705133076,-0.046884364107699805,0.002366168847790548,0.0029338794172980662,0.000658360896365225,-0.0024650318409349175,0.10107405905960636,-0.9672345155647956,89.57450311328607,-35.15339799066215,0.34180488947229565,0.027667245051211375,0.0018224363302904144
0.06900000000000005,-0.2857175119958604,0.06938320594704264,0.053798052381376055,1.4698593253190537,0.20082463256726332,-1.6692868943376948,-0.04818559728578582,0.002431865686031461,0.0030153449466832336,0.0006770234597472829,-0.002533414920499208,0.1038778234706848,-0.9786443724127588,89.57807782122029,-35.15089144524871,0.34183608237647906,0.02596541409660863,0.0018438714198194142
0.07000000000000005,-0.28576635586870713,0.06938567104784125,0.05380110893600279,1.4698600115439444,0.20082206454886745,-1.6691815979133904,-0.04950214425279021,0.0024983364182242155,0.0030977704295602508,0.0006959220826547493,-0.0026026022233823815,0.10671454221030657,-0.9899842127894224,89.58163014664508,-35.14840812540267,0.3418668465365173,0.02427408277577428,0.0018651719540388014
0.07100000000000005,-0.28581652389750956,0.06938820300387749,0.05380424839296694,1.4698607167775228,0.20081942694341917,-1.6690734483896597,-0.050833908963698805,0.0025655762034796437,0.0031811498722044682,0.0007150557427784737,-0.0026725887153433605,0.10958400787642199,-1.001254198459821,89.58516013066641,-35.14594814785181,0.3418971792436017,0.0225932291254953,0.001886338185463433
0.07200000000000005,-0.2858680312520816,0.06939080258178769,0.05380747170323397,1.4698614412542022,0.20081671895424388,-1.668962413122973,-0.05218079555169913,0.002633580209807228,0.0032654772918826306,0.0007344234148685948,-0.002743369371831747,0.11248601346127787,-1.0124544912360611,89.58866781438604,-35.143511629853535,0.34192707779118625,0.02092283119160185,0.0019073703665408155
0.07300000000000005,-0.2859208930064595,0.0693934705433806,0.053810779811792074,1.4698621852073688,0.20081393978968679,-1.6688484596766118,-0.053542708328145255,0.0027023436141124235,0.003350746716847196,0.0007540240707162535,-0.002814939177969329,0.11542035235127908,-1.0235852529699885,89.59215323890159,-35.14109868915972,0.34195653947541604,0.01926286702925084,0.0019282687496524585
0.07400000000000005,-0.28597512413908,0.06939620764564636,0.05381417365766321,1.4698629488693797,0.20081108866310315,-1.6687315558202742,-0.05491955178252277,0.0027718616021940134,0.0034369521863307434,0.0007738566791361808,-0.0028872931285319056,0.11838681832685051,-1.0346466455459353,89.5956164453065,-35.13870944398199,0.34198556159555116,0.01761331470320862,0.0019490335871151319
0.07500000000000005,-0.2860307395329583,0.06939901464076531,0.053817654173914015,1.4698637324715598,0.20080816479284877,-1.668611669529681,-0.056311230582413926,0.0028421293687415014,0.003524087750540469,0.0007939202059505553,-0.002960426227931415,0.12138520556229912,-1.04563883087355,89.59905747469014,-35.136344012957316,0.3420141414543867,0.015974152288127486,0.001969665131182145
0.07600000000000005,-0.28608775397586644,0.06940189227611696,0.05382122228766683,1.4698645362441978,0.20080516740227022,-1.6684887689861825,-0.057717649573462884,0.00291314211733254,0.0036121474706527676,0.0008142136139737766,-0.003034333490198376,0.12441530862567618,-1.0565619708806906,89.6024763681377,-35.134002515113984,0.34204227635866863,0.014345357868820324,0.001990163634044675
0.07700000000000005,-0.28614618216051085,0.06940484129428878,0.05382487892011063,1.4698653604165446,0.20080209571969537,-1.6683628225763638,-0.059138713779341115,0.002984895060430379,0.003701125418807893,0.0008347358629987052,-0.0031090099389646294,0.12747692247863943,-1.0674162275064099,89.60587316673028,-35.13168506983787,0.34206996361950565,0.012726909540533071,0.0020105293478330467
0.07800000000000006,-0.28620603868471084,0.06940786243308521,0.05382862498651202,1.4698662052168092,0.20079894897842368,-1.6682337988916525,-0.06057432840171293,0.003057383419381354,0.003791015678104705,0.0008554859097838674,-0.0031844506074463516,0.13056984247631542,-1.078201762694005,89.60924791154488,-35.12939179683913,0.3420972005527753,0.011118785409210852,0.002030762524618046
0.07900000000000006,-0.28626733805157634,0.06941095642553641,0.05383246139622616,1.4698670708721562,0.20079572641671664,-1.668101666727924,-0.06202439882020115,0.003130602424412409,0.0038818123425955024,0.0008764627080414336,-0.0032606505384274046,0.13369386436716232,-1.0889187383841392,89.61260064365445,-35.12712281611918,0.34212398447952874,0.00952096359176538,0.0020508634164122025
0.08000000000000006,-0.2863300946696858,0.06941412399990723,0.05383638905270773,1.4698679576087028,0.20079242727778832,-1.6679663950851094,-0.0634888305923529,0.0032045473146286403,0.003973509517280926,0.0008976652084268683,-0.0033376047842429597,0.13684878429283226,-1.0995673165080526,89.61593140412785,-35.12487824793806,0.34215031272638863,0.007933422216335917,0.0020708322751711045
0.08100000000000006,-0.28639432285326427,0.06941736587970608,0.053840408853521884,1.4698688656515153,0.20078905080979564,-1.6678279531668014,-0.06496752945360554,0.0032792133380108866,0.004066101318104958,0.0009190923585290582,-0.003415308406763361,0.14003439878803436,-1.1101476589808328,89.61924023402989,-35.122658212782085,0.34217618262594407,0.006356139422547397,0.002090669352794727
0.08200000000000006,-0.28646003682236115,0.06942068278369376,0.053844521690355175,1.4698697952246067,0.200785596265829,-1.6676863103798623,-0.06646040131725275,0.0033545957514133345,0.004159581871949992,0.0009407431028616778,-0.0034937564773783814,0.14325050478039786,-1.1206599276947669,89.62252717442134,-35.120462831331935,0.3422015915171419,0.004789093361767416,0.002110374901128706
0.08300000000000006,-0.28652725070302804,0.06942407542589235,0.0538487284490265,1.469870746550933,0.20078206290390269,-1.6675414363340304,-0.06796735227441075,0.0034306898205611618,0.004253945316631979,0.0009626163828557409,-0.0035729440769816144,0.14649689959033507,-1.1311042845127592,89.62579226635897,-35.118292224430974,0.34222653674567294,0.003232262197358615,0.002129949171965667
0.08400000000000006,-0.2865959785274966,0.06942754451559409,0.05385303000949805,1.4698717198523905,0.2007784499869454,-1.6673933008415278,-0.06948828859398458,0.0035074908200482167,0.004349185800895666,0.0009847111368528052,-0.003652866295955281,0.14977338093090498,-1.1414808912618413,89.62903555089551,-35.11614651305398,0.34225101566435473,0.001685624104926925,0.0021493924170465474
0.08500000000000006,-0.28666623423435617,0.06943109075737026,0.05385742724588621,1.4698727153498126,0.2007747567827908,-1.6672418739166674,-0.07102311672263463,0.0035849940333347145,0.004445297484409898,0.001007026300099542,-0.003733518234155195,0.15307974690767656,-1.151789909726728,89.63225706907969,-35.11402581827618,0.34227502563350976,0.00014915727256942235,0.0021687048880618767
0.08600000000000006,-0.28673803166873174,0.06943471485108002,0.05386192102647247,1.4698737332629666,0.20077098256416792,-1.6670871257754607,-0.07257174328474322,0.003663194752744969,0.004542274537762999,0.00102956080474303,-0.0038148950008961343,0.1564157960185926,-1.162031501643461,89.63545686195629,-35.111930261242655,0.34229856402134035,-0.001377160098882002,0.0021878868366531105
0.08700000000000006,-0.28681138458246147,0.06943841749187929,0.0538665122137144,1.4698747738105509,0.20076712660869186,-1.6669290268352255,-0.07413407508238135,0.0037420882794651643,0.004640111142458245,0.0010523135798270365,-0.00389699171493728,0.15978132715383359,-1.1722058286931343,89.63863497056607,-35.109859963138014,0.34232162820429857,-0.002893349795621808,0.002206938514413942
0.08800000000000006,-0.28688630663427445,0.06944219937022958,0.053871201664256504,1.4698758372101917,0.2007631881988543,-1.6667675477141934,-0.07571001909527555,0.0038216699235411374,0.004738801490909387,0.0010752835512892423,-0.003979803504468121,0.16317613959568197,-1.1823130524956662,89.64179143594588,-35.10781504515646,0.3423442155674533,-0.0043994335906322735,0.0022258601728916173
0.08900000000000007,-0.2869628113899683,0.06944606117190691,0.05387599022894116,1.46987692367844,0.200759166622014,-1.6666026592311187,-0.07729948248077494,0.0039019350038761976,0.004838339786436267,0.0010984696419597043,-0.004063325507094504,0.16660003301838613,-1.19235333460366,89.64492629912857,-35.10579562847214,0.3423663235048515,-0.005895433243449044,0.0022446520635882195
0.09000000000000007,-0.2870409123225869,0.0694500035780106,0.05388087875281952,1.4698780334307682,0.2007550611703875,-1.6664343324048856,-0.07890237257381828,0.003982878848228982,0.004938720243260508,0.0011218707715594733,-0.004147552869824977,0.17005280748802543,-1.2023268364963335,89.64803960114311,-35.103801834209875,0.342387949419878,-0.007381370499930234,0.0022633144379620223
0.09100000000000007,-0.2871206228125976,0.06945402726497216,0.0538858680751624,1.4698791666815676,0.20075087114103965,-1.6662625384541165,-0.08051859688690136,0.004064496793211329,0.005039937086501264,0.001145485856700945,-0.004232480749057355,0.17353426346237455,-1.2122337195735198,89.65113138301452,-35.101833783416176,0.34240909072560893,-0.008857267092028276,0.0022818475474287695
0.09200000000000007,-0.28720195614806926,0.06945813290456415,0.053890959029471185,1.4698803236441447,0.20074659583587423,-1.666087248796781,-0.08214806311004426,0.0041467841842861815,0.005141984552171056,0.0011693138108885479,-0.004318104310565606,0.1770442017907687,-1.2220741451497295,89.6542016857639,-35.09989159703056,0.3424297448451627,-0.010323144737564044,0.002300251643363003
0.09300000000000007,-0.28728492552484935,0.069462321163909,0.053896152443488714,1.4698815045307183,0.20074223456162466,-1.665908435049804,-0.083790679110759,0.004229736375765523,0.005244856887171673,0.0011933535445206103,-0.004404418729486897,0.18058242371396876,-1.2318482744482933,89.65725055040846,-35.09797539585726,0.34244990921204627,-0.011779025140004562,0.0023185269770993554
0.09400000000000007,-0.2873695440467417,0.0694665927054879,0.05390144913921018,1.4698827095524167,0.20073778662984448,-1.6657260690286737,-0.08544635293401719,0.004313348730808335,0.005348548349290144,0.001217603964891945,-0.004491419190308956,0.1841487308640266,-1.2415562685955692,89.66027801796157,-35.0960853005372,0.3424695812704982,-0.013224929988243206,0.00233667379993386
0.09500000000000007,-0.2874558247256837,0.06947094818714958,0.05390684993289401,1.4698839389192742,0.2007332513568982,-1.665540122747052,-0.08711499280221775,0.004397616621418589,0.00545305320719479,0.0012420639761971525,-0.004579100886857629,0.18774292526415107,-1.2511982886152169,89.66328412943267,-35.0942214315203,0.342488758475827,-0.014660880956383598,0.0023546923631252723
0.09600000000000007,-0.2875437804819239,0.06947538826211921,0.05391235563507274,1.4698851928402281,0.2007286280639518,-1.6653505684163823,-0.08879650711515494,0.004482535428443257,0.005558365740431322,0.0012667324795350814,-0.004667459022284694,0.19136480932857358,-1.260774495422548,89.66626892582735,-35.09238390903812,0.34250743829474617,-0.016086899703525837,0.0023725829178963508
0.09700000000000007,-0.28763342414419935,0.06947991357900726,0.05391796705056388,1.4698864715231161,0.20072391607696352,-1.6651573784454983,-0.09049080444998635,0.004568100541570354,0.005664480239419042,0.00129160837291372,-0.004756488809055924,0.1950141858624146,-1.270285049818935,89.6692324481474,-35.090572853076786,0.34252561820570515,-0.017503007873554605,0.002390345715435169
0.09800000000000007,-0.2877247684499129,0.06948452478181828,0.0539236849784808,1.4698877751746722,0.20071911472667445,-1.6649605254402338,-0.09219779356120111,0.0046543073593270055,0.005771391005447077,0.0013166905512562107,-0.004846185468939376,0.1986908580615499,-1.2797301124862954,89.6721747373907,-35.08878838335025,0.3425432956992165,-0.01890922709493384,0.002407981006896406
0.09900000000000007,-0.28781782604531053,0.06948922250995976,0.05392951021224363,1.4698891040005246,0.20071422334859934,-1.6647599822030321,-0.09391738338058825,0.004741151289077545,0.005879092350670711,0.0013419779064074056,-0.004936544232993872,0.2023946295124774,-1.2891098439816449,89.67509583455137,-35.08703061927387,0.3425604682781794,-0.02030557898049873,0.002425489043402653
0.10000000000000007,-0.2879126094856586,0.06949400739825097,0.05393544353959005,1.4698904582051924,0.20070924128301726,-1.664555721732555,-0.09564948301720509,0.004828627747021625,0.00598757859810776,0.0013674693271415316,-0.005027560341557778,0.20612530419218386,-1.2984244047317077,89.6779957806197,-35.085299679938274,0.3425771334581986,-0.021692085127255678,0.0024428700760456843
0.10100000000000008,-0.2880091312354212,0.06949888007693182,0.05394148574258622,1.469891837992082,0.20070416787496229,-1.6643477172232928,-0.09739400175734586,0.004916732158192375,0.006096844081635028,0.0013931636991700593,-0.005119229044237936,0.20988268646801259,-1.3076739550276064,89.68087461658214,-35.08359568408355,0.34259328876790096,-0.023068767116181693,0.0024601243558877678
0.10200000000000008,-0.2881074036684373,0.06950384117167166,0.0539476375976376,1.4698932435634848,0.20069900247421432,-1.6641359420651731,-0.09915084906451041,0.005005459956454564,0.006206883145984826,0.0014190599051509853,-0.005211545599898849,0.2136665810975305,-1.316858655019607,89.68373238342143,-35.081918750073754,0.34260893174924645,-0.024435646512028925,0.002477252133962918
0.10300000000000008,-0.2882074390680979,0.06950889130357812,0.05395389987549981,1.4698946751205737,0.20069374443528978,-1.6639203698431724,-0.10091993457937304,0.0050948065845028,0.006317690146741545,0.0014451568246983278,-0.0053045052766521284,0.21747679322839616,-1.3259786647119434,89.68656912211647,-35.08026899587169,0.3426240599578367,-0.02579274486313038,0.002494253661278226
0.10400000000000008,-0.28830924962752336,0.06951403108920594,0.05396027334128951,1.4698961328634002,0.20068839311743236,-1.6637009743369242,-0.10270116811975145,0.0051847674938597516,0.006429259450338314,0.0014714533343924462,-0.005398103351846053,0.22131312839822803,-1.33503414395769,89.6893848736424,-35.07864653901403,0.34263867096321976,-0.027140083701209156,0.0025111291888150677
0.10500000000000008,-0.2884128474497403,0.06951926114056578,0.0539667587544952,1.4698976169908913,0.20068294788460384,-1.6634777295203305,-0.10449445968057591,0.0052753381448743895,0.006541585434053694,0.0014979483077915635,-0.0054923351120554735,0.22517539253447236,-1.34402525245372,89.69217967897063,-35.0770514965867,0.3426527623491901,-0.028477684541189957,0.0025278789675304367
0.10600000000000008,-0.28851824454785874,0.0695245820651331,0.053973356868988104,1.4698991277008466,0.20067740810547474,-1.663250609561171,-0.10629971943385841,0.005366514006720265,0.006654662486008465,0.0015246406154431082,-0.005587195853071767,0.2290633919542724,-1.3529521497357127,89.69495357906882,-35.075483985200606,0.34266633171408584,-0.029805568881015293,0.0025445032483581696
0.10700000000000008,-0.28862545284524943,0.0695299944658569,0.053980068433032984,1.4699006651899356,0.2006717731534153,-1.6630195888207144,-0.10811685772866206,0.005458290557393797,0.006768485005162444,0.0015515291248966,-0.005682680879893183,0.23297693336433697,-1.3618149951732308,89.69770661490091,-35.07394412096762,0.34267937667108195,-0.031123758201460516,0.002561002282210214
0.10800000000000008,-0.2887344841757205,0.06953549894116864,0.053986894189299,1.4699022296536939,0.2006660424064861,-1.6627846418533283,-0.10994578509107056,0.0055506632837125985,0.006883047401311397,0.0015786127007165508,-0.005778785506715217,0.23691582386081012,-1.3706139479648685,89.70043882742708,-35.0724320194769,0.3426918948484798,-0.032432273965956354,0.002577376319977891
0.10900000000000008,-0.2888453502836948,0.06954109608499097,0.05399383487487053,1.469903821286521,0.200660215247429,-1.6625457434060897,-0.11178641222415782,0.005643627681313808,0.006998344095083979,0.001605890204496578,-0.005875505056921338,0.24087987092914034,-1.3793491671334521,89.70315025760385,-35.07094779577145,0.34270388388999296,-0.03373113762041033,0.002593625612533138
0.11000000000000008,-0.2889580628243865,0.06954678648674659,0.054000891221258,1.469905440281677,0.2006542910636578,-1.6623028684183967,-0.1136386500079577,0.005737179254652471,0.0071143695179387645,0.001633360494873638,-0.005972834863073782,0.24486888244395083,-1.3880208115213168,89.70584094638401,-35.06949156432507,0.3427153414550294,-0.035020370593033784,0.0026097504107297663
0.11100000000000008,-0.28907263336397854,0.06955257073136709,0.05400806395440874,1.4699070868312796,0.2006482692472493,-1.6620559920215783,-0.11550240949943387,0.0058313135169999145,0.007231118112161313,0.0016610224275433974,-0.006070770266904661,0.24888266666890946,-1.3966290397856376,89.70851093471668,-35.06806343901947,0.3427262652189702,-0.03629999429416897,0.002625750965404658
0.11200000000000009,-0.28918907337979904,0.06955844939930171,0.054015353794717766,1.4699087611263013,0.20064214919493384,-1.6618050895385061,-0.11737760193244981,0.0059260259904421655,0.007348584330861305,0.0016888748552758644,-0.006169306619307183,0.2529210322565994,-1.4051740103938226,89.7111602635473,-35.06666353312177,0.3427366528734441,-0.0375700301161212,0.0026416275273790507
0.11300000000000009,-0.2893073942604985,0.06956442306652623,0.05402276145703864,1.469910463356567,0.2006359303080864,-1.6615501364832055,-0.11926413871773894,0.006021312205878389,0.007466762637969741,0.0017169166279317985,-0.006268439280327089,0.25698378824839013,-1.4136558816189775,89.71378897381763,-35.06529195926228,0.3427465021265993,-0.03883049943299116,0.0026573803474597047
0.11400000000000009,-0.2894276073062265,0.0695704923045517,0.05403028765069427,1.4699121937107498,0.2006296119927173,-1.6612911085604662,-0.12116193144287485,0.00611716770301934,0.0075856475082361815,0.001745146592479746,-0.0063681636191543324,0.2610707440743084,-1.4220748115354302,89.7163971064658,-35.063948829412524,0.34275581070337086,-0.04008142360051353,0.0026730096764401457
0.11500000000000009,-0.2895497237288087,0.0695766576804333,0.054037933079487746,1.4699139523763693,0.20062319365946313,-1.6610279816654545,-0.1230708918722417,0.006213588030385848,0.007705233427226063,0.0017735635930136013,-0.0064684750141148165,0.26518170955291004,-1.4304309580143075,89.7189847024263,-35.06263425486356,0.34276457634574475,-0.0413228239558944,0.0026885157651018905
0.11600000000000009,-0.2896737546519234,0.06958291975677912,0.05404569844171313,1.4699157395397886,0.20061667472357753,-1.6607607318833244,-0.1249909319470047,0.0063105687453073175,0.00782551489131806,0.001802166470770677,-0.006569368852662468,0.2693164948911516,-1.438724478719188,89.72155180262996,-35.061348346204625,0.34277279681301887,-0.042554721817653934,0.0027038988642156007
